feature,importance_pct,mean_shap_value,mean_abs_shap_value,direction,model,congress,session,chamber,roll_call_number,model_accuracy,sample_size,yes_votes,no_votes
race_id_Arab,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
clean_religion_Unaffiliation/Unknown,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
race_id_Asian American/Pacific Islander,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
clean_religion_Muslim,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
race_id_Biracial,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
clean_religion_Jewish,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
clean_religion_Hindu,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
race_id_Native American,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
cosponsorship_status,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
clean_religion_Buddhist,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
party_Independent,0.0,0.0,0.0,neutral,RandomForest,119,1,House,119,1.0,407,406,1
gender_F,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
gender_M,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
region_Far West,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
region_Great Lakes,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
region_Mid-Atlantic,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
region_Northeast,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
region_Plains,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
region_Rocky Mountain,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
region_Southeast,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
region_Southwest,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
age,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
years_of_experience,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
years_of_staffer_experience,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
staffer_turnover_rate,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
committee_membership,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
cosponsorship_status,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
is_married,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
party_Republican,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
party_Independent,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
party_Democrat,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
clean_religion_Protestant Christian,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
clean_religion_Buddhist,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
clean_religion_Catholic,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
clean_religion_Hindu,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
clean_religion_Jewish,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
clean_religion_Mormon,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
clean_religion_Muslim,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
clean_religion_Unaffiliation/Unknown,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
race_id_Native American,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
race_id_Arab,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
race_id_Asian American/Pacific Islander,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
race_id_Biracial,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
race_id_Black,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
race_id_Caucasian,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
race_id_Hispanic,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
military_service,0.0,0.0,0.0,neutral,XGBoost,119,1,House,119,0.9975429975429976,407,406,1
party_Democrat,22.154035665803153,0.057455006696947884,1.2186509315194842,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
party_Republican,22.15304703701796,0.05745244275445338,1.2185965489497268,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
years_of_staffer_experience,7.946570603759782,-0.04836963805856603,0.4371255790476823,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
region_Southeast,5.8407352006135485,0.0839156575434792,0.3212876200237127,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
military_service,5.8336865175730575,-0.0010920268345155585,0.3208998855141696,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
race_id_Caucasian,4.557465945208161,0.011222711117795409,0.2506974441712809,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
gender_F,3.952766225585015,0.010991009966955597,0.21743407456563293,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
gender_M,3.951936534114997,0.010988702937726726,0.2173884348321747,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
clean_religion_Catholic,3.570937323993332,0.01704190688391065,0.19643040039876206,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
region_Mid-Atlantic,2.9207254378996397,0.008666495525365229,0.16066349397023108,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
region_Far West,1.852727771231788,0.015912350651362223,0.1019149945555431,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
clean_religion_Jewish,1.6301038447386718,0.017852320574083473,0.08966888014587195,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
region_Great Lakes,1.523411558365909,0.003037414487992898,0.08379994248884676,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
committee_membership,1.3311822111893348,0.006355033850617437,0.07322577548216826,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
is_married,1.3185488687940772,-0.0030588053185938895,0.0725308395928147,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
region_Southwest,1.2141031478820072,-0.012880830244729026,0.06678548118485694,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
years_of_experience,1.1655558165114905,-0.003212542772519617,0.06411498577309828,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
age,1.1361543492802795,-0.00847051288603645,0.06249766755758858,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
race_id_Asian American/Pacific Islander,1.108641662901211,0.008539519812144727,0.060984247547336924,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
region_Rocky Mountain,0.9182255181608971,-0.000374146824611063,0.050509821322487755,neutral,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
region_Plains,0.7001235366072623,0.010180619535781829,0.03851245041471881,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
region_Northeast,0.59789894854501,0.001225063468957827,0.03288927225677469,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
staffer_turnover_rate,0.5278041557298261,-0.003436564438196757,0.02903349239582842,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
clean_religion_Protestant Christian,0.2934485755681137,0.0009928049551277817,0.016142042261002337,neutral,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
clean_religion_Hindu,0.2923994539708387,0.004124813542555366,0.016084332097893325,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
race_id_Black,0.25589094069148205,0.0007215361140055109,0.014076068935937883,neutral,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
race_id_Native American,0.23200697116530108,-0.0021300261744265176,0.012762257666942249,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
clean_religion_Buddhist,0.22720135251094778,-0.004450475203868536,0.012497909819082866,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
race_id_Biracial,0.21208090626221132,0.004181488910914691,0.011666163125885287,positive,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
race_id_Hispanic,0.195202359503514,0.00027607094362231305,0.01073770670194209,neutral,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
clean_religion_Unaffiliation/Unknown,0.15485100130070087,-0.002591238233720204,0.008518056025029997,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
race_id_Arab,0.07966216148136102,0.00010266237498370701,0.004382062426936005,neutral,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
clean_religion_Mormon,0.07434732512200198,0.0007350906971035011,0.0040897034916200226,neutral,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
clean_religion_Muslim,0.06909111108445531,-0.0038005692575802394,0.0038005692575802394,negative,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
cosponsorship_status,0.007429959832661881,0.00040870781323162133,0.00040870781323162133,neutral,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
party_Independent,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,120,0.8949880668257757,419,266,153
party_Republican,23.09114927269568,0.0,0.23091149272695685,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
party_Democrat,20.200753001306875,0.0,0.20200753001306881,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
age,6.427538452167705,0.0,0.06427538452167707,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
staffer_turnover_rate,5.645791543769235,0.0,0.056457915437692366,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
race_id_Caucasian,5.491303144926127,0.0,0.05491303144926129,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
years_of_experience,5.376981944478178,0.0,0.05376981944478179,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
years_of_staffer_experience,4.997269708548067,0.0,0.04997269708548068,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
gender_F,4.0713178384352515,0.0,0.040713178384352525,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
gender_M,2.925922078498896,0.0,0.02925922078498897,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
military_service,2.388758707138866,0.0,0.023887587071388664,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
region_Southeast,2.1208936488661743,0.0,0.021208936488661744,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
region_Far West,2.044904201288323,0.0,0.020449042012883237,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
region_Northeast,1.737075240836607,0.0,0.017370752408366073,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
race_id_Black,1.7036654350113183,0.0,0.017036654350113187,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
region_Great Lakes,1.2447244405681592,0.0,0.012447244405681596,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
clean_religion_Catholic,1.2154119392964227,0.0,0.01215411939296423,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
region_Southwest,1.1771513112253957,0.0,0.01177151311225396,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
is_married,1.1366551953446138,0.0,0.011366551953446139,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
clean_religion_Protestant Christian,1.1154514226388528,0.0,0.01115451422638853,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
committee_membership,0.9165409015095003,0.0,0.009165409015095004,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
race_id_Hispanic,0.8800298886943192,0.0,0.008800298886943194,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
region_Mid-Atlantic,0.6573792938693122,0.0,0.006573792938693123,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
clean_religion_Unaffiliation/Unknown,0.6442576228684835,0.0,0.006442576228684837,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
clean_religion_Jewish,0.6183649089228366,0.0,0.006183649089228367,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
region_Plains,0.5143432859672401,0.0,0.005143432859672402,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
race_id_Asian American/Pacific Islander,0.49000039911547266,0.0,0.004900003991154728,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
clean_religion_Buddhist,0.29614372014738227,0.0,0.0029614372014738237,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
clean_religion_Hindu,0.2270632919387808,0.0,0.0022706329193878084,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
region_Rocky Mountain,0.19988326541623536,0.0,0.001998832654162354,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
race_id_Native American,0.16871583378588967,0.0,0.0016871583378588971,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
race_id_Arab,0.07037444927105564,0.0,0.0007037444927105566,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
race_id_Biracial,0.06608516829399846,0.0,0.0006608516829399847,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
clean_religion_Muslim,0.06087527288646447,0.0,0.0006087527288646448,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
clean_religion_Mormon,0.05424048606327349,0.0,0.000542404860632735,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
cosponsorship_status,0.022983684208983023,0.0,0.00022983684208983027,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
party_Independent,0.0,0.0,0.0,neutral,RandomForest,119,1,House,120,0.9928400954653938,419,266,153
party_Democrat,39.05982208251953,1.4705119132995605,3.2938432693481445,positive,XGBoost,119,1,House,120,1.0,419,266,153
gender_F,7.376709461212158,0.14990293979644775,0.6220643520355225,positive,XGBoost,119,1,House,120,1.0,419,266,153
age,5.851815223693848,-0.11748483777046204,0.4934728443622589,negative,XGBoost,119,1,House,120,1.0,419,266,153
region_Southeast,4.747589588165283,0.0930590033531189,0.4003555178642273,positive,XGBoost,119,1,House,120,1.0,419,266,153
race_id_Caucasian,4.656319618225098,0.10440712422132492,0.39265888929367065,positive,XGBoost,119,1,House,120,1.0,419,266,153
years_of_experience,4.615822792053223,-0.10957323759794235,0.38924387097358704,negative,XGBoost,119,1,House,120,1.0,419,266,153
years_of_staffer_experience,4.613354206085205,0.023105785250663757,0.3890356719493866,positive,XGBoost,119,1,House,120,1.0,419,266,153
staffer_turnover_rate,4.080379486083984,-0.0380871556699276,0.34409090876579285,negative,XGBoost,119,1,House,120,1.0,419,266,153
clean_religion_Catholic,3.499396562576294,-0.08902125060558319,0.295097678899765,negative,XGBoost,119,1,House,120,1.0,419,266,153
military_service,3.2903709411621094,0.10458450764417648,0.2774709463119507,positive,XGBoost,119,1,House,120,1.0,419,266,153
region_Great Lakes,2.725663185119629,-0.01910172589123249,0.229850172996521,negative,XGBoost,119,1,House,120,1.0,419,266,153
clean_religion_Protestant Christian,2.698392152786255,0.08041194081306458,0.2275504618883133,positive,XGBoost,119,1,House,120,1.0,419,266,153
race_id_Black,2.135362386703491,-0.1422153264284134,0.18007118999958038,negative,XGBoost,119,1,House,120,1.0,419,266,153
region_Mid-Atlantic,1.8811875581741333,-0.03355438634753227,0.15863709151744843,negative,XGBoost,119,1,House,120,1.0,419,266,153
region_Southwest,1.671687126159668,0.02844649739563465,0.14097030460834503,positive,XGBoost,119,1,House,120,1.0,419,266,153
region_Northeast,1.6655709743499756,-0.06834788620471954,0.14045454561710358,negative,XGBoost,119,1,House,120,1.0,419,266,153
region_Far West,1.2500925064086914,-0.007646345067769289,0.10541800409555435,negative,XGBoost,119,1,House,120,1.0,419,266,153
race_id_Hispanic,1.1438567638397217,-0.044305697083473206,0.09645934402942657,negative,XGBoost,119,1,House,120,1.0,419,266,153
committee_membership,1.0970064401626587,0.011633437126874924,0.09250853955745697,positive,XGBoost,119,1,House,120,1.0,419,266,153
clean_religion_Jewish,0.8327729105949402,0.007831844501197338,0.07022620737552643,positive,XGBoost,119,1,House,120,1.0,419,266,153
is_married,0.581577479839325,0.007490529678761959,0.049043361097574234,positive,XGBoost,119,1,House,120,1.0,419,266,153
race_id_Asian American/Pacific Islander,0.42996305227279663,-0.0015602511120960116,0.036257993429899216,negative,XGBoost,119,1,House,120,1.0,419,266,153
region_Plains,0.09528163075447083,0.0006792554631829262,0.008034924976527691,neutral,XGBoost,119,1,House,120,1.0,419,266,153
clean_religion_Buddhist,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
clean_religion_Hindu,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
cosponsorship_status,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
clean_religion_Mormon,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
race_id_Arab,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
clean_religion_Muslim,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
region_Rocky Mountain,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
party_Republican,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
gender_M,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
race_id_Native American,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
clean_religion_Unaffiliation/Unknown,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
race_id_Biracial,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
party_Independent,0.0,0.0,0.0,neutral,XGBoost,119,1,House,120,1.0,419,266,153
party_Republican,30.70018653334402,-0.051376724931075195,1.7810597976106162,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
party_Democrat,30.70014756132049,-0.051376659711441675,1.7810575366633,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
race_id_Caucasian,7.123567924121256,-0.04250363484381824,0.4132711190995781,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
clean_religion_Protestant Christian,3.943117952880183,0.022693573092821138,0.22875850788345659,positive,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
years_of_staffer_experience,3.0896976561786937,-0.004880213951629616,0.1792476497240426,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
region_Southeast,2.4812587526450396,0.01793101471240128,0.14394929512906038,positive,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
gender_M,2.0639395709068675,-0.01496733493152951,0.11973867945223583,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
gender_F,2.0639059350529876,-0.014967091010100046,0.11973672808079908,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
committee_membership,1.8698822615643127,-0.014763340134132249,0.10848051749523539,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
age,1.7938050006669963,-0.014413365837596809,0.10406692376187558,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
region_Far West,1.7583521206615307,-0.003282786032145654,0.10201013823652814,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
military_service,1.7577030598557828,-0.012801360747857905,0.10197248321752471,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
years_of_experience,1.716873763447553,-0.00019754257214607885,0.09960378691275003,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
race_id_Black,1.5756026571036328,-0.009621894390318714,0.09140799670802766,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
region_Great Lakes,1.4581892222027872,-0.0035481891981742684,0.08459630035647168,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
region_Northeast,1.2547747736672357,0.0008865461262986866,0.07279528748163747,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
clean_religion_Catholic,0.9325595318931654,0.004328167294565468,0.054102091182068573,positive,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
region_Southwest,0.7980849861218119,-0.014801316588998446,0.04630060088769615,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
region_Plains,0.5299188340587131,-0.0018842509759364919,0.030743042238963878,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
clean_religion_Jewish,0.40472909042694644,-0.0010181682358547219,0.02348020625542524,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
race_id_Arab,0.34682037124784076,-0.0071481269545369906,0.020120653649808102,negative,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
clean_religion_Unaffiliation/Unknown,0.28661035309872807,0.0020160261771575085,0.016627592048299025,positive,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
cosponsorship_status,0.25611408896384985,-0.0001657066475697507,0.014858362732087774,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
region_Rocky Mountain,0.2502369122466776,0.0028947522100879314,0.014517400530993667,positive,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
is_married,0.23735287457071538,0.002475960711163909,0.01376993792158465,positive,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
race_id_Hispanic,0.23167033642726723,0.0010059243944992996,0.013440267604282446,positive,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
region_Mid-Atlantic,0.12588221176181397,0.0009443339840150539,0.0073030092621672316,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
staffer_turnover_rate,0.10471296190932043,-0.00037463810076870073,0.006074883178408749,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
clean_religion_Mormon,0.09445463322885722,0.000902913367224993,0.005479750090744775,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
race_id_Asian American/Pacific Islander,0.02487312418065768,-2.9449080868578736e-05,0.0014430049625604165,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
clean_religion_Hindu,0.009721397474187226,0.0005639832252831033,0.0005639832252831033,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
race_id_Native American,0.006809101850666865,-0.0003950274878912215,0.0003950274878912215,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
clean_religion_Muslim,0.005568229834950354,-6.396807201848182e-06,0.00032303876369333,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
clean_religion_Buddhist,0.002097194393329965,0.00012166794549204083,0.00012166794549204083,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
race_id_Biracial,0.0007790206911290371,-8.949424350489828e-07,4.5194592969974156e-05,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
party_Independent,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,121,0.9975961538461539,416,203,213
party_Republican,39.26816789624896,0.0,0.39268167896248973,neutral,RandomForest,119,1,House,121,1.0,416,203,213
party_Democrat,34.889276345472624,0.0,0.3488927634547263,neutral,RandomForest,119,1,House,121,1.0,416,203,213
race_id_Caucasian,6.3819796615976605,0.0,0.06381979661597662,neutral,RandomForest,119,1,House,121,1.0,416,203,213
staffer_turnover_rate,2.017423160049199,0.0,0.020174231600491994,neutral,RandomForest,119,1,House,121,1.0,416,203,213
gender_F,1.9041498257599543,0.0,0.019041498257599546,neutral,RandomForest,119,1,House,121,1.0,416,203,213
gender_M,1.8619730427922472,0.0,0.018619730427922476,neutral,RandomForest,119,1,House,121,1.0,416,203,213
region_Far West,1.4992537525849599,0.0,0.014992537525849602,neutral,RandomForest,119,1,House,121,1.0,416,203,213
region_Northeast,1.3971896942298712,0.0,0.013971896942298714,neutral,RandomForest,119,1,House,121,1.0,416,203,213
age,1.281669764959441,0.0,0.012816697649594415,neutral,RandomForest,119,1,House,121,1.0,416,203,213
clean_religion_Protestant Christian,1.2489728917831853,0.0,0.012489728917831856,neutral,RandomForest,119,1,House,121,1.0,416,203,213
race_id_Black,1.2041157119396133,0.0,0.012041157119396136,neutral,RandomForest,119,1,House,121,1.0,416,203,213
years_of_experience,1.0789605036417096,0.0,0.010789605036417097,neutral,RandomForest,119,1,House,121,1.0,416,203,213
years_of_staffer_experience,1.0353032562482465,0.0,0.010353032562482467,neutral,RandomForest,119,1,House,121,1.0,416,203,213
region_Southeast,0.9905939806044206,0.0,0.009905939806044208,neutral,RandomForest,119,1,House,121,1.0,416,203,213
military_service,0.6394917144342964,0.0,0.006394917144342966,neutral,RandomForest,119,1,House,121,1.0,416,203,213
cosponsorship_status,0.40443706838136595,0.0,0.0040443706838136605,neutral,RandomForest,119,1,House,121,1.0,416,203,213
clean_religion_Unaffiliation/Unknown,0.36940307636612757,0.0,0.0036940307636612766,neutral,RandomForest,119,1,House,121,1.0,416,203,213
clean_religion_Jewish,0.3655800702788616,0.0,0.0036558007027886166,neutral,RandomForest,119,1,House,121,1.0,416,203,213
clean_religion_Catholic,0.2880113713011512,0.0,0.0028801137130115124,neutral,RandomForest,119,1,House,121,1.0,416,203,213
race_id_Arab,0.24655321498491975,0.0,0.002465532149849198,neutral,RandomForest,119,1,House,121,1.0,416,203,213
region_Southwest,0.21642953637881307,0.0,0.0021642953637881312,neutral,RandomForest,119,1,House,121,1.0,416,203,213
committee_membership,0.19629574742473913,0.0,0.0019629574742473918,neutral,RandomForest,119,1,House,121,1.0,416,203,213
clean_religion_Mormon,0.19504334137774423,0.0,0.0019504334137774428,neutral,RandomForest,119,1,House,121,1.0,416,203,213
region_Plains,0.18587700816425806,0.0,0.0018587700816425812,neutral,RandomForest,119,1,House,121,1.0,416,203,213
is_married,0.15506418083798065,0.0,0.0015506418083798068,neutral,RandomForest,119,1,House,121,1.0,416,203,213
race_id_Hispanic,0.14532082195741144,0.0,0.0014532082195741146,neutral,RandomForest,119,1,House,121,1.0,416,203,213
region_Rocky Mountain,0.13546562676711554,0.0,0.0013546562676711557,neutral,RandomForest,119,1,House,121,1.0,416,203,213
region_Great Lakes,0.11498401253228056,0.0,0.0011498401253228058,neutral,RandomForest,119,1,House,121,1.0,416,203,213
region_Mid-Atlantic,0.11277163240416002,0.0,0.0011277163240416004,neutral,RandomForest,119,1,House,121,1.0,416,203,213
race_id_Native American,0.08284718490421854,0.0,0.0008284718490421856,neutral,RandomForest,119,1,House,121,1.0,416,203,213
race_id_Asian American/Pacific Islander,0.04985866521211225,0.0,0.0004985866521211226,neutral,RandomForest,119,1,House,121,1.0,416,203,213
clean_religion_Hindu,0.021265969288627017,0.0,0.00021265969288627022,neutral,RandomForest,119,1,House,121,1.0,416,203,213
race_id_Biracial,0.01627026909171036,0.0,0.00016270269091710361,neutral,RandomForest,119,1,House,121,1.0,416,203,213
