feature,importance_pct,direction,model,congress,session,chamber,roll_call_number,model_accuracy,sample_size,yes_votes,no_votes
party_region_Republican_Mid-Atlantic,2.4436083629500427,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
military_service,2.3869390637451704,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
staffer_turnover_rate,2.252159474670422,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
race_id_Hispanic,2.2324201948697766,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
clean_religion_Mormon,2.10521760957335,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
region_Northeast,2.0679038398486034,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
region_Southeast,2.0539533904097222,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
region_Southwest,1.959555744200987,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
seniority_Mid,1.9177657719195864,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
clean_religion_Jewish,1.8570320761521801,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
race_id_Caucasian,1.7867080145336132,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Republican_Far West,1.7550027216214503,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
region_Rocky Mountain,1.7052276918230687,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Republican_Rocky Mountain,1.642437917798285,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
years_of_experience,1.5374811064497753,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Republican_Southeast,1.493095247877961,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
region_Mid-Atlantic,1.4768924760978328,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
clean_religion_Unaffiliation/Unknown,1.455955489544774,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
age,1.3002112869112048,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Democrat_Far West,1.228037643119125,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Republican_Northeast,1.1607688153952262,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Democrat_Great Lakes,0.989915228527761,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
gender_M,0.9882266251262734,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Democrat_Mid-Atlantic,0.9667158868522074,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
race_id_Biracial,0.9368758783713013,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Democrat_Northeast,0.9071350244533772,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
race_id_Asian American/Pacific Islander,0.7854189073015118,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
region_Great Lakes,0.7302901409318177,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_Republican,0.7273029716214346,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Democrat_Southwest,0.6446695751371113,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Democrat_Southeast,0.5608581425317626,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
committee_membership,0.5472775988144917,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
clean_religion_Protestant Christian,0.5236333888640994,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
experience_ratio,0.4596560938903458,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
race_id_Arab,0.4361895630709346,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
cosponsorship_status,0.42643678602790797,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_cosponsor_Republican_0,0.414392165888885,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_cosponsor_Republican_1,0.3129108057325466,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
clean_religion_Hindu,0.28260711866073374,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
years_of_staffer_experience,0.26205819815519327,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Republican_Great Lakes,0.2596250875959423,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Democrat_Plains,0.15897879149631533,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
region_Plains,0.1424358303088865,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_cosponsor_Democrat_1,0.11352598029536133,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
clean_religion_Muslim,0.07334104552813199,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Democrat_Rocky Mountain,0.06278977402478393,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
clean_religion_Buddhist,0.03537115569420401,positive,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Republican_Plains,0.016542961187428828,negative,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_Independent,0.0,neutral,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_cosponsor_Independent_1,0.0,neutral,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_region_Independent_Northeast,0.0,neutral,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
party_cosponsor_Independent_0,0.0,neutral,LogisticRegression,119,1,House,218,0.9708029197080292,411,399,12
clean_religion_Protestant Christian,7.0779726479317855,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
clean_religion_Catholic,5.88315092619716,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
race_id_Hispanic,5.47808656905059,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
clean_religion_Muslim,5.424256168054882,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_Republican,4.993072255724842,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
race_id_Caucasian,4.9325302827092585,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_cosponsor_Republican_0,4.848855439380475,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
gender_M,4.426851240098126,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
military_service,4.403629726876618,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
seniority_Senior,3.776867385745221,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
years_of_experience,3.5883384254537716,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Democrat_Northeast,2.9097997759063623,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
age,2.7229793955280024,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
is_married,2.636772225004917,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
race_id_Biracial,2.2797674615595636,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
region_Southeast,2.1487786745505524,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
region_Northeast,2.1475225750705604,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
seniority_Freshman,1.9156053352830344,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
clean_religion_Hindu,1.8369840346418191,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
race_id_Native American,1.6449236424236884,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
region_Rocky Mountain,1.6299266395274552,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
staffer_turnover_rate,1.6118516346717109,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
years_of_staffer_experience,1.5790085105610017,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Republican_Southeast,1.3578384362701275,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
clean_religion_Unaffiliation/Unknown,1.22756127006206,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Democrat_Rocky Mountain,1.1519842722760956,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
region_Far West,1.0374668215559164,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
race_id_Asian American/Pacific Islander,1.022282457736806,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
seniority_Mid,0.9991023982904363,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
region_Southwest,0.9021162833564522,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Republican_Southwest,0.8117950758247792,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Democrat_Southeast,0.7909402382804251,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Democrat_Far West,0.7686556127740736,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
committee_membership,0.7680404800249921,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Republican_Northeast,0.7622772008358011,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Democrat_Great Lakes,0.7499503395149661,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Republican_Great Lakes,0.6697056565520632,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
region_Plains,0.6326856998368086,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
region_Mid-Atlantic,0.6216800556542609,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
clean_religion_Jewish,0.5748906807014922,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
clean_religion_Buddhist,0.4833697787072347,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Republican_Rocky Mountain,0.47794236725135975,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
seniority_Junior,0.47747806991771374,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Republican_Plains,0.4156057981500137,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Democrat_Mid-Atlantic,0.39258354359540426,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
clean_religion_Mormon,0.36408571707206944,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
gender_F,0.31803567634984986,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
experience_ratio,0.3105676321235647,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
race_id_Black,0.27994018825675276,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Republican_Far West,0.26881120878184106,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_Democrat,0.24818533927688813,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_cosponsor_Democrat_0,0.24818533927688813,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Republican_Mid-Atlantic,0.22909651205885653,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Democrat_Plains,0.21707990168679492,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
cosponsorship_status,0.14421681634436734,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_cosponsor_Republican_1,0.14421681634436734,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Democrat_Southwest,0.09032120753167505,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
region_Great Lakes,0.08024468296290374,negative,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
race_id_Arab,0.0635294528125138,positive,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_Independent,0.0,neutral,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_cosponsor_Independent_1,0.0,neutral,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_region_Independent_Northeast,0.0,neutral,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_cosponsor_Democrat_1,0.0,neutral,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
party_cosponsor_Independent_0,0.0,neutral,LogisticRegression,119,1,House,219,0.9614457831325302,415,395,20
gender_M,7.2879734655994195,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
race_id_Caucasian,7.197202838825797,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
is_married,5.594940518926674,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
clean_religion_Muslim,5.181572307917153,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_Republican,4.343577644790998,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
clean_religion_Catholic,4.131771465000171,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_cosponsor_Republican_0,3.682459610077012,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
staffer_turnover_rate,3.3403609247474173,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
clean_religion_Protestant Christian,3.202959048459271,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_Democrat,2.8214875421901726,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
clean_religion_Unaffiliation/Unknown,2.8154676362997035,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_cosponsor_Democrat_0,2.7599195820057387,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
age,2.7461770086522845,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
region_Southwest,2.5302767500322005,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
region_Southeast,2.511299018563579,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
race_id_Black,2.4467544582106338,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
region_Northeast,2.2882416232627363,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Democrat_Northeast,1.9595412932214409,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
seniority_Senior,1.9119528194779782,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
seniority_Junior,1.7116491343959914,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Democrat_Plains,1.7024517353035007,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Democrat_Southwest,1.693107169831664,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
military_service,1.6820484908246371,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
seniority_Mid,1.6492096050463374,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
race_id_Arab,1.4010434303556987,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Democrat_Southeast,1.3987039371793881,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
region_Plains,1.3314490091196303,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
clean_religion_Jewish,1.207744650667294,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
race_id_Asian American/Pacific Islander,1.145496100401062,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Republican_Southeast,1.112595081384191,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Democrat_Mid-Atlantic,1.0556787570481656,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
race_id_Hispanic,0.9247913051868419,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
committee_membership,0.8970439911349191,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
seniority_Freshman,0.8799299401546697,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
region_Far West,0.8565353096811914,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Republican_Southwest,0.8371695802005361,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
region_Rocky Mountain,0.8323299895510604,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
region_Mid-Atlantic,0.7641845764926404,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
experience_ratio,0.7593295204495271,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
cosponsorship_status,0.7226859948984199,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_cosponsor_Republican_1,0.6611180347139859,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Republican_Rocky Mountain,0.6331886643455252,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Democrat_Far West,0.627354643163374,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Republican_Great Lakes,0.540246415562238,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
race_id_Native American,0.5205601713585538,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
clean_religion_Hindu,0.43249136519901116,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
clean_religion_Mormon,0.43241669090710155,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Republican_Plains,0.37100272618387037,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Republican_Northeast,0.32870033004129495,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Democrat_Great Lakes,0.2982303340595654,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Republican_Mid-Atlantic,0.29149418055552523,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
race_id_Biracial,0.27230840943753926,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
years_of_experience,0.2571062579146416,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
region_Great Lakes,0.2420160815026726,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Republican_Far West,0.22918066651781732,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Democrat_Rocky Mountain,0.1991413252055351,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
clean_religion_Buddhist,0.12378663836577122,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
gender_F,0.12290827861824977,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_cosponsor_Democrat_1,0.0615679601844339,positive,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
years_of_staffer_experience,0.03606796059553333,negative,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_Independent,0.0,neutral,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_region_Independent_Northeast,0.0,neutral,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_cosponsor_Independent_1,0.0,neutral,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_cosponsor_Independent_0,0.0,neutral,LogisticRegression,119,1,House,220,0.9927007299270073,411,407,4
party_cosponsor_Democrat_0,12.975273359836761,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
party_Democrat,12.975273359836761,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
party_cosponsor_Republican_0,12.109053943168133,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_Republican,12.109053943168133,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Republican_Southeast,2.940098745546732,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Democrat_Far West,2.768885476318146,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Democrat_Northeast,2.60912295217311,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
race_id_Caucasian,2.354050634927369,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
race_id_Black,2.247154556126848,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Democrat_Great Lakes,1.926611885564503,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
gender_F,1.900027935161289,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Republican_Great Lakes,1.8712043959741052,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Republican_Southwest,1.8319811599038234,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Democrat_Southeast,1.785149050723735,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Democrat_Mid-Atlantic,1.6176158261693736,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
region_Far West,1.5746234260856913,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
region_Northeast,1.5508539410963302,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Democrat_Southwest,1.265110686613045,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
clean_religion_Protestant Christian,1.2557746064789155,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Republican_Mid-Atlantic,1.2013114724689917,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Republican_Far West,1.1942620502324541,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Republican_Plains,1.1641323047404797,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
region_Southeast,1.1549496948229967,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Republican_Northeast,1.0582690110767796,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
military_service,1.046801013515052,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
gender_M,1.0338085184926677,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
clean_religion_Unaffiliation/Unknown,0.9996854644549583,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
clean_religion_Jewish,0.9320102928511225,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Republican_Rocky Mountain,0.8477948032247702,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
experience_ratio,0.7993365648734353,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
staffer_turnover_rate,0.750099324679061,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
race_id_Hispanic,0.6818431038629693,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
years_of_staffer_experience,0.602098506080887,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
region_Plains,0.5954899997793469,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Democrat_Plains,0.5686423049611329,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
region_Southwest,0.5668704732907781,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
seniority_Junior,0.4766495945593926,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
years_of_experience,0.47421256939188594,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
seniority_Freshman,0.4504738585680992,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
clean_religion_Mormon,0.4382250454823987,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Democrat_Rocky Mountain,0.4341351773137097,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
region_Mid-Atlantic,0.416304353700382,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
region_Rocky Mountain,0.41365962591106037,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
race_id_Asian American/Pacific Islander,0.4049367267466701,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
clean_religion_Hindu,0.2629052291481216,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
age,0.20448910627908862,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
committee_membership,0.18281568457940478,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
clean_religion_Muslim,0.16165852478804205,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
seniority_Senior,0.10947743000459594,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
clean_religion_Buddhist,0.10920089651731543,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
seniority_Mid,0.10074974439634535,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
race_id_Arab,0.10026632217818504,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
clean_religion_Catholic,0.09475866087037291,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
race_id_Native American,0.09153303366807479,positive,LogisticRegression,119,1,House,221,1.0,421,212,209
race_id_Biracial,0.07813502070575931,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
is_married,0.07568111732001559,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
region_Great Lakes,0.05540748959039774,negative,LogisticRegression,119,1,House,221,1.0,421,212,209
party_cosponsor_Independent_1,0.0,neutral,LogisticRegression,119,1,House,221,1.0,421,212,209
party_cosponsor_Republican_1,0.0,neutral,LogisticRegression,119,1,House,221,1.0,421,212,209
party_cosponsor_Independent_0,0.0,neutral,LogisticRegression,119,1,House,221,1.0,421,212,209
party_region_Independent_Northeast,0.0,neutral,LogisticRegression,119,1,House,221,1.0,421,212,209
party_cosponsor_Democrat_1,0.0,neutral,LogisticRegression,119,1,House,221,1.0,421,212,209
party_Independent,0.0,neutral,LogisticRegression,119,1,House,221,1.0,421,212,209
cosponsorship_status,0.0,neutral,LogisticRegression,119,1,House,221,1.0,421,212,209
party_cosponsor_Democrat_0,12.946046816249138,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
party_Democrat,12.946046816249138,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
party_cosponsor_Republican_0,12.079486129229528,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
party_Republican,12.079486129229528,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Republican_Southeast,2.8888479775317024,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Democrat_Far West,2.7817978583441536,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Democrat_Northeast,2.585838585188476,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
race_id_Caucasian,2.406594318993125,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
race_id_Black,2.2493890403906804,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Democrat_Great Lakes,1.9395010186784074,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Republican_Great Lakes,1.8955522914963243,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
gender_F,1.8603008915462744,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Republican_Southwest,1.8340032807113795,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Democrat_Southeast,1.780199662819164,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
region_Far West,1.638610728793355,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Democrat_Mid-Atlantic,1.575807035518294,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
region_Northeast,1.5325894978743593,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Democrat_Southwest,1.2681745828776245,negative,LogisticRegression,119,1,House,222,1.0,420,212,208
clean_religion_Protestant Christian,1.2479859226995416,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Republican_Plains,1.2287318514608576,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Republican_Mid-Atlantic,1.192490018448809,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Republican_Far West,1.1431871295507985,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
region_Southeast,1.1086483147125383,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
party_region_Republican_Northeast,1.0532490873141167,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
military_service,1.0247996807711124,positive,LogisticRegression,119,1,House,222,1.0,420,212,208
