feature,importance_pct,direction,model,congress,session,chamber,roll_call_number,model_accuracy
age,1.0700816200115038,positive,RandomForest,119,1,House,238,1.0
region_Southeast,1.0338294358237035,negative,RandomForest,119,1,House,238,1.0
clean_religion_Protestant Christian,0.8808723053573099,neutral,RandomForest,119,1,House,238,1.0
years_of_experience,0.8360993852538029,positive,RandomForest,119,1,House,238,1.0
years_of_staffer_experience,0.8170070723360066,positive,RandomForest,119,1,House,238,1.0
clean_religion_Jewish,0.40002115470706295,positive,RandomForest,119,1,House,238,1.0
clean_religion_Unaffiliation/Unknown,0.32247749331344394,positive,RandomForest,119,1,House,238,1.0
race_id_Hispanic,0.3064728170260139,positive,RandomForest,119,1,House,238,1.0
military_service,0.2899818090984848,negative,RandomForest,119,1,House,238,1.0
clean_religion_Catholic,0.23692587917152585,positive,RandomForest,119,1,House,238,1.0
region_Mid-Atlantic,0.2348720771821801,positive,RandomForest,119,1,House,238,1.0
region_Rocky Mountain,0.22170543656990066,negative,RandomForest,119,1,House,238,1.0
region_Southwest,0.21817730056940676,negative,RandomForest,119,1,House,238,1.0
region_Plains,0.13740743496617344,negative,RandomForest,119,1,House,238,1.0
is_married,0.13474943837599151,neutral,RandomForest,119,1,House,238,1.0
clean_religion_Mormon,0.117133215894448,negative,RandomForest,119,1,House,238,1.0
committee_membership,0.10987191007039528,negative,RandomForest,119,1,House,238,1.0
race_id_Arab,0.06586922652876216,positive,RandomForest,119,1,House,238,1.0
region_Great Lakes,0.044528679774367974,negative,RandomForest,119,1,House,238,1.0
race_id_Native American,0.03440320732259772,negative,RandomForest,119,1,House,238,1.0
race_id_Asian American/Pacific Islander,0.03020574836556267,positive,RandomForest,119,1,House,238,1.0
clean_religion_Muslim,0.013272293356675895,positive,RandomForest,119,1,House,238,1.0
clean_religion_Buddhist,0.009024981301951642,positive,RandomForest,119,1,House,238,1.0
race_id_Biracial,0.0062845179355285,positive,RandomForest,119,1,House,238,1.0
clean_religion_Hindu,0.0027148757388022514,positive,RandomForest,119,1,House,238,1.0
cosponsorship_status,0.0,neutral,RandomForest,119,1,House,238,1.0
party_Independent,0.0,neutral,RandomForest,119,1,House,238,1.0
party_Democrat,100.0,positive,XGBoost,119,1,House,238,1.0
party_Republican,0.0,neutral,XGBoost,119,1,House,238,1.0
region_Far West,0.0,positive,XGBoost,119,1,House,238,1.0
region_Great Lakes,0.0,negative,XGBoost,119,1,House,238,1.0
region_Mid-Atlantic,0.0,positive,XGBoost,119,1,House,238,1.0
region_Northeast,0.0,positive,XGBoost,119,1,House,238,1.0
region_Plains,0.0,negative,XGBoost,119,1,House,238,1.0
region_Rocky Mountain,0.0,negative,XGBoost,119,1,House,238,1.0
region_Southeast,0.0,negative,XGBoost,119,1,House,238,1.0
gender_F,0.0,positive,XGBoost,119,1,House,238,1.0
age,0.0,positive,XGBoost,119,1,House,238,1.0
years_of_experience,0.0,positive,XGBoost,119,1,House,238,1.0
years_of_staffer_experience,0.0,positive,XGBoost,119,1,House,238,1.0
staffer_turnover_rate,0.0,positive,XGBoost,119,1,House,238,1.0
committee_membership,0.0,negative,XGBoost,119,1,House,238,1.0
cosponsorship_status,0.0,neutral,XGBoost,119,1,House,238,1.0
is_married,0.0,neutral,XGBoost,119,1,House,238,1.0
region_Southwest,0.0,negative,XGBoost,119,1,House,238,1.0
party_Independent,0.0,neutral,XGBoost,119,1,House,238,1.0
gender_M,0.0,neutral,XGBoost,119,1,House,238,1.0
clean_religion_Protestant Christian,0.0,neutral,XGBoost,119,1,House,238,1.0
clean_religion_Buddhist,0.0,positive,XGBoost,119,1,House,238,1.0
clean_religion_Catholic,0.0,positive,XGBoost,119,1,House,238,1.0
clean_religion_Hindu,0.0,positive,XGBoost,119,1,House,238,1.0
clean_religion_Jewish,0.0,positive,XGBoost,119,1,House,238,1.0
clean_religion_Mormon,0.0,negative,XGBoost,119,1,House,238,1.0
clean_religion_Muslim,0.0,positive,XGBoost,119,1,House,238,1.0
clean_religion_Unaffiliation/Unknown,0.0,positive,XGBoost,119,1,House,238,1.0
race_id_Native American,0.0,negative,XGBoost,119,1,House,238,1.0
race_id_Arab,0.0,positive,XGBoost,119,1,House,238,1.0
race_id_Asian American/Pacific Islander,0.0,positive,XGBoost,119,1,House,238,1.0
race_id_Biracial,0.0,positive,XGBoost,119,1,House,238,1.0
race_id_Black,0.0,positive,XGBoost,119,1,House,238,1.0
race_id_Caucasian,0.0,neutral,XGBoost,119,1,House,238,1.0
race_id_Hispanic,0.0,positive,XGBoost,119,1,House,238,1.0
military_service,0.0,negative,XGBoost,119,1,House,238,1.0
party_Republican,24.06015326958799,positive,LogisticRegression,119,1,Senate,238,1.0
party_Democrat,20.592493166897583,negative,LogisticRegression,119,1,Senate,238,1.0
region_Northeast,5.715067740316705,negative,LogisticRegression,119,1,Senate,238,1.0
cosponsorship_status,4.700469261175661,positive,LogisticRegression,119,1,Senate,238,1.0
region_Southeast,4.57532842773296,positive,LogisticRegression,119,1,Senate,238,1.0
clean_religion_Jewish,4.382472238736997,negative,LogisticRegression,119,1,Senate,238,1.0
region_Plains,4.306150626747045,positive,LogisticRegression,119,1,Senate,238,1.0
party_Independent,3.467780738377514,negative,LogisticRegression,119,1,Senate,238,1.0
clean_religion_Protestant Christian,2.832395358222527,positive,LogisticRegression,119,1,Senate,238,1.0
region_Mid-Atlantic,2.546488508537528,negative,LogisticRegression,119,1,Senate,238,1.0
staffer_turnover_rate,2.1102945043573915,negative,LogisticRegression,119,1,Senate,238,1.0
is_married,1.980988807011443,positive,LogisticRegression,119,1,Senate,238,1.0
race_id_Black,1.9121657175684745,negative,LogisticRegression,119,1,Senate,238,1.0
region_Far West,1.872196255428078,negative,LogisticRegression,119,1,Senate,238,1.0
clean_religion_Mormon,1.71946820355955,positive,LogisticRegression,119,1,Senate,238,1.0
age,1.4852881301874812,negative,LogisticRegression,119,1,Senate,238,1.0
region_Rocky Mountain,1.3305682972485195,positive,LogisticRegression,119,1,Senate,238,1.0
military_service,1.293258850054519,positive,LogisticRegression,119,1,Senate,238,1.0
race_id_Caucasian,1.2902027363668185,positive,LogisticRegression,119,1,Senate,238,1.0
clean_religion_Unaffiliation/Unknown,1.1996000588824969,negative,LogisticRegression,119,1,Senate,238,1.0
clean_religion_Catholic,1.1698700343797197,positive,LogisticRegression,119,1,Senate,238,1.0
race_id_Native American,1.0818407840255881,positive,LogisticRegression,119,1,Senate,238,1.0
race_id_Asian American/Pacific Islander,0.9325751217489942,negative,LogisticRegression,119,1,Senate,238,1.0
committee_membership,0.9306624979643021,negative,LogisticRegression,119,1,Senate,238,1.0
years_of_experience,0.6496590033801417,negative,LogisticRegression,119,1,Senate,238,1.0
years_of_staffer_experience,0.525250503822067,positive,LogisticRegression,119,1,Senate,238,1.0
race_id_Hispanic,0.472576683237959,positive,LogisticRegression,119,1,Senate,238,1.0
clean_religion_Buddhist,0.4301352490985609,negative,LogisticRegression,119,1,Senate,238,1.0
gender_F,0.1358075401076332,negative,LogisticRegression,119,1,Senate,238,1.0
gender_M,0.13568690442052797,positive,LogisticRegression,119,1,Senate,238,1.0
region_Great Lakes,0.12076013197525894,negative,LogisticRegression,119,1,Senate,238,1.0
region_Southwest,0.04234464884194266,positive,LogisticRegression,119,1,Senate,238,1.0
clean_religion_Muslim,0.0,neutral,LogisticRegression,119,1,Senate,238,1.0
clean_religion_Hindu,0.0,neutral,LogisticRegression,119,1,Senate,238,1.0
race_id_Arab,0.0,neutral,LogisticRegression,119,1,Senate,238,1.0
race_id_Biracial,0.0,neutral,LogisticRegression,119,1,Senate,238,1.0
party_Republican,38.745339887590255,neutral,RandomForest,119,1,Senate,238,1.0
party_Democrat,27.56874204233139,negative,RandomForest,119,1,Senate,238,1.0
region_Northeast,4.365930103643098,negative,RandomForest,119,1,Senate,238,1.0
staffer_turnover_rate,4.310308466069988,negative,RandomForest,119,1,Senate,238,1.0
age,3.833520639628966,negative,RandomForest,119,1,Senate,238,1.0
cosponsorship_status,2.6642771635057327,positive,RandomForest,119,1,Senate,238,1.0
region_Southeast,2.1037303165756502,positive,RandomForest,119,1,Senate,238,1.0
years_of_experience,2.0811855844243303,negative,RandomForest,119,1,Senate,238,1.0
clean_religion_Jewish,1.9892793556593438,negative,RandomForest,119,1,Senate,238,1.0
years_of_staffer_experience,1.6660536652151492,negative,RandomForest,119,1,Senate,238,1.0
region_Plains,1.6560947126823446,positive,RandomForest,119,1,Senate,238,1.0
clean_religion_Protestant Christian,1.4278177026661665,neutral,RandomForest,119,1,Senate,238,1.0
region_Far West,0.9631524603516477,negative,RandomForest,119,1,Senate,238,1.0
is_married,0.954145349395892,neutral,RandomForest,119,1,Senate,238,1.0
region_Mid-Atlantic,0.685434500158729,negative,RandomForest,119,1,Senate,238,1.0
gender_M,0.6130009182958591,neutral,RandomForest,119,1,Senate,238,1.0
party_Independent,0.5763344925649534,negative,RandomForest,119,1,Senate,238,1.0
race_id_Black,0.5355258554229037,negative,RandomForest,119,1,Senate,238,1.0
clean_religion_Catholic,0.5139567084151195,negative,RandomForest,119,1,Senate,238,1.0
committee_membership,0.42759291170296426,negative,RandomForest,119,1,Senate,238,1.0
region_Southwest,0.39137370000345273,positive,RandomForest,119,1,Senate,238,1.0
race_id_Caucasian,0.3592095777931391,neutral,RandomForest,119,1,Senate,238,1.0
military_service,0.29778519202641107,positive,RandomForest,119,1,Senate,238,1.0
gender_F,0.29224405579613477,negative,RandomForest,119,1,Senate,238,1.0
clean_religion_Mormon,0.2815438793953727,positive,RandomForest,119,1,Senate,238,1.0
region_Rocky Mountain,0.24661946582009583,positive,RandomForest,119,1,Senate,238,1.0
clean_religion_Unaffiliation/Unknown,0.14637224449984854,negative,RandomForest,119,1,Senate,238,1.0
clean_religion_Buddhist,0.08811160258892055,negative,RandomForest,119,1,Senate,238,1.0
race_id_Hispanic,0.07679493904350225,positive,RandomForest,119,1,Senate,238,1.0
region_Great Lakes,0.06388649387081,negative,RandomForest,119,1,Senate,238,1.0
race_id_Asian American/Pacific Islander,0.050540098605722644,negative,RandomForest,119,1,Senate,238,1.0
race_id_Native American,0.02409591425609737,positive,RandomForest,119,1,Senate,238,1.0
race_id_Biracial,0.0,neutral,RandomForest,119,1,Senate,238,1.0
race_id_Arab,0.0,neutral,RandomForest,119,1,Senate,238,1.0
clean_religion_Muslim,0.0,neutral,RandomForest,119,1,Senate,238,1.0
clean_religion_Hindu,0.0,neutral,RandomForest,119,1,Senate,238,1.0
party_Republican,100.0,neutral,XGBoost,119,1,Senate,238,1.0
gender_M,0.0,neutral,XGBoost,119,1,Senate,238,1.0
region_Far West,0.0,negative,XGBoost,119,1,Senate,238,1.0
region_Great Lakes,0.0,negative,XGBoost,119,1,Senate,238,1.0
region_Mid-Atlantic,0.0,negative,XGBoost,119,1,Senate,238,1.0
region_Northeast,0.0,negative,XGBoost,119,1,Senate,238,1.0
region_Plains,0.0,positive,XGBoost,119,1,Senate,238,1.0
region_Rocky Mountain,0.0,positive,XGBoost,119,1,Senate,238,1.0
region_Southeast,0.0,positive,XGBoost,119,1,Senate,238,1.0
gender_F,0.0,negative,XGBoost,119,1,Senate,238,1.0
age,0.0,negative,XGBoost,119,1,Senate,238,1.0
years_of_experience,0.0,negative,XGBoost,119,1,Senate,238,1.0
years_of_staffer_experience,0.0,negative,XGBoost,119,1,Senate,238,1.0
staffer_turnover_rate,0.0,negative,XGBoost,119,1,Senate,238,1.0
committee_membership,0.0,negative,XGBoost,119,1,Senate,238,1.0
cosponsorship_status,0.0,positive,XGBoost,119,1,Senate,238,1.0
is_married,0.0,neutral,XGBoost,119,1,Senate,238,1.0
region_Southwest,0.0,positive,XGBoost,119,1,Senate,238,1.0
party_Independent,0.0,negative,XGBoost,119,1,Senate,238,1.0
party_Democrat,0.0,negative,XGBoost,119,1,Senate,238,1.0
clean_religion_Protestant Christian,0.0,neutral,XGBoost,119,1,Senate,238,1.0
clean_religion_Buddhist,0.0,negative,XGBoost,119,1,Senate,238,1.0
clean_religion_Catholic,0.0,negative,XGBoost,119,1,Senate,238,1.0
clean_religion_Hindu,0.0,neutral,XGBoost,119,1,Senate,238,1.0
clean_religion_Jewish,0.0,negative,XGBoost,119,1,Senate,238,1.0
clean_religion_Mormon,0.0,positive,XGBoost,119,1,Senate,238,1.0
clean_religion_Muslim,0.0,neutral,XGBoost,119,1,Senate,238,1.0
clean_religion_Unaffiliation/Unknown,0.0,negative,XGBoost,119,1,Senate,238,1.0
race_id_Native American,0.0,positive,XGBoost,119,1,Senate,238,1.0
race_id_Arab,0.0,neutral,XGBoost,119,1,Senate,238,1.0
race_id_Asian American/Pacific Islander,0.0,negative,XGBoost,119,1,Senate,238,1.0
race_id_Biracial,0.0,neutral,XGBoost,119,1,Senate,238,1.0
race_id_Black,0.0,negative,XGBoost,119,1,Senate,238,1.0
race_id_Caucasian,0.0,neutral,XGBoost,119,1,Senate,238,1.0
race_id_Hispanic,0.0,positive,XGBoost,119,1,Senate,238,1.0
military_service,0.0,positive,XGBoost,119,1,Senate,238,1.0
party_Democrat,23.903593059884777,negative,LogisticRegression,119,1,House,239,0.990632318501171
party_Republican,23.903493284939387,positive,LogisticRegression,119,1,House,239,0.990632318501171
is_married,6.0307144176305885,positive,LogisticRegression,119,1,House,239,0.990632318501171
region_Mid-Atlantic,5.720546020594808,negative,LogisticRegression,119,1,House,239,0.990632318501171
region_Far West,4.675791784442087,negative,LogisticRegression,119,1,House,239,0.990632318501171
committee_membership,3.262927236949938,positive,LogisticRegression,119,1,House,239,0.990632318501171
race_id_Black,3.1788167358129393,negative,LogisticRegression,119,1,House,239,0.990632318501171
region_Southwest,2.7831369775093266,positive,LogisticRegression,119,1,House,239,0.990632318501171
race_id_Caucasian,2.588673150047142,positive,LogisticRegression,119,1,House,239,0.990632318501171
region_Plains,2.4653331115530497,positive,LogisticRegression,119,1,House,239,0.990632318501171
region_Southeast,2.338941443181107,positive,LogisticRegression,119,1,House,239,0.990632318501171
region_Great Lakes,2.1241723740234955,positive,LogisticRegression,119,1,House,239,0.990632318501171
region_Rocky Mountain,1.810739514758008,positive,LogisticRegression,119,1,House,239,0.990632318501171
years_of_experience,1.590163263024715,negative,LogisticRegression,119,1,House,239,0.990632318501171
clean_religion_Protestant Christian,1.4587867632688056,positive,LogisticRegression,119,1,House,239,0.990632318501171
clean_religion_Mormon,1.3771304360401786,positive,LogisticRegression,119,1,House,239,0.990632318501171
clean_religion_Unaffiliation/Unknown,1.1924769270608224,negative,LogisticRegression,119,1,House,239,0.990632318501171
years_of_staffer_experience,1.1733497351887763,negative,LogisticRegression,119,1,House,239,0.990632318501171
clean_religion_Jewish,1.160995484907989,negative,LogisticRegression,119,1,House,239,0.990632318501171
region_Northeast,1.126085390933489,negative,LogisticRegression,119,1,House,239,0.990632318501171
military_service,0.7697442948431171,positive,LogisticRegression,119,1,House,239,0.990632318501171
race_id_Arab,0.6929482503698082,positive,LogisticRegression,119,1,House,239,0.990632318501171
gender_F,0.6309609774535908,negative,LogisticRegression,119,1,House,239,0.990632318501171
gender_M,0.6308612025081918,positive,LogisticRegression,119,1,House,239,0.990632318501171
clean_religion_Hindu,0.5423458027603397,negative,LogisticRegression,119,1,House,239,0.990632318501171
staffer_turnover_rate,0.5403206482567426,negative,LogisticRegression,119,1,House,239,0.990632318501171
age,0.47031828921922325,positive,LogisticRegression,119,1,House,239,0.990632318501171
clean_religion_Catholic,0.3832368684216326,positive,LogisticRegression,119,1,House,239,0.990632318501171
race_id_Hispanic,0.3752079898348188,negative,LogisticRegression,119,1,House,239,0.990632318501171
race_id_Native American,0.27420053214594725,positive,LogisticRegression,119,1,House,239,0.990632318501171
race_id_Asian American/Pacific Islander,0.25122469317442103,negative,LogisticRegression,119,1,House,239,0.990632318501171
race_id_Biracial,0.2493277113138851,positive,LogisticRegression,119,1,House,239,0.990632318501171
clean_religion_Buddhist,0.1743848921089537,negative,LogisticRegression,119,1,House,239,0.990632318501171
clean_religion_Muslim,0.14905073583790976,negative,LogisticRegression,119,1,House,239,0.990632318501171
cosponsorship_status,0.0,neutral,LogisticRegression,119,1,House,239,0.990632318501171
party_Independent,0.0,neutral,LogisticRegression,119,1,House,239,0.990632318501171
party_Democrat,36.75289929211009,negative,RandomForest,119,1,House,239,1.0
party_Republican,35.73610070829672,neutral,RandomForest,119,1,House,239,1.0
race_id_Caucasian,6.839024413738774,neutral,RandomForest,119,1,House,239,1.0
staffer_turnover_rate,2.3505374673977486,negative,RandomForest,119,1,House,239,1.0
gender_F,1.8465756277081222,negative,RandomForest,119,1,House,239,1.0
race_id_Black,1.7424584995003847,negative,RandomForest,119,1,House,239,1.0
region_Far West,1.5747812950304234,negative,RandomForest,119,1,House,239,1.0
gender_M,1.544266749318091,neutral,RandomForest,119,1,House,239,1.0
years_of_staffer_experience,1.4755091671418525,negative,RandomForest,119,1,House,239,1.0
age,1.4567572010427488,negative,RandomForest,119,1,House,239,1.0
region_Northeast,1.4203317691260253,negative,RandomForest,119,1,House,239,1.0
years_of_experience,1.3740607789378716,negative,RandomForest,119,1,House,239,1.0
region_Southeast,1.0165983985210232,positive,RandomForest,119,1,House,239,1.0
clean_religion_Protestant Christian,0.8377686191463365,neutral,RandomForest,119,1,House,239,1.0
region_Mid-Atlantic,0.5714730723341395,negative,RandomForest,119,1,House,239,1.0
is_married,0.5663827049286446,neutral,RandomForest,119,1,House,239,1.0
military_service,0.4970863901666462,positive,RandomForest,119,1,House,239,1.0
clean_religion_Jewish,0.37172494404691125,negative,RandomForest,119,1,House,239,1.0
clean_religion_Catholic,0.31483675897192476,negative,RandomForest,119,1,House,239,1.0
clean_religion_Unaffiliation/Unknown,0.2839694201834243,negative,RandomForest,119,1,House,239,1.0
region_Rocky Mountain,0.24299798395609434,positive,RandomForest,119,1,House,239,1.0
region_Southwest,0.21641171788920324,positive,RandomForest,119,1,House,239,1.0
committee_membership,0.2016018379706674,positive,RandomForest,119,1,House,239,1.0
race_id_Hispanic,0.19857889459142108,negative,RandomForest,119,1,House,239,1.0
region_Plains,0.15325327176153536,positive,RandomForest,119,1,House,239,1.0
