"fec_id","name","incumbency","party_code","party","total_receipts","transfers_from_auth_cmte","total_disbursements","transfers_to_auth_cmte","cash_beginning","cash_end","cand_contr","cand_loans","other_loans","cand_loan_repay","other_loan_repay","debts_owed","total_indiv_contributions","office_state","district","spec_elec","prim_elec","run_elec","gen_elec","gen_perc","other_cmte_contr","contr_from_party","coverage_end_date","indiv_refunds","cmte_refunds"
"H8IN07184","CARSON, ANDRE","I",1,"DEM",328990.9,39972,166927.15,0,449423.21,611486.96,0,0,0,0,0,0,100144.8,"IN",7,NA,NA,NA,NA,NA,181300,3692,"06/30/2025",0,0
"H4IN08249","MESSMER, MARK MR.","I",2,"REP",379834.08,164197.08,159637.93,0,207105.87,427302.02,3500,0,0,0,0,8249.99,71669,"IN",8,NA,NA,NA,NA,NA,140000,0,"06/30/2025",1.75,0
"H4IN09163","PECK, TIMOTHY","C",1,"DEM",30420,0,28776.79,0,15873.69,17516.9,0,0,0,5000,0,65608.57,30420,"IN",9,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,500
"H6IN09226","GRAHAM, JAMES HENRY","C",1,"DEM",77573.43,0,59214.85,0,0,18358.58,2629.3,40000,0,0,0,40000,34944.11,"IN",9,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6IN09242","MEYER, BRADLEY ALLEN MR.","C",1,"DEM",3439.06,0,556.56,0,0,2882.5,0,0,0,0,0,0,3439.06,"IN",9,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6IN09143","HOUCHIN, ERIN","I",2,"REP",564456,130020.9,297914.98,0,742043.86,1008584.88,58.25,0,0,0,0,0,121920.37,"IN",9,NA,NA,NA,NA,NA,306250,0,"06/30/2025",0,0
"H0KS01123","MANN, TRACEY ROBERT","I",2,"REP",431203.52,142815.66,159413.24,0,1753696.84,2025487.12,0,0,0,0,0,0,76798.97,"KS",1,NA,NA,NA,NA,NA,186920,0,"06/30/2025",0,0
"H4KS02164","SCHMIDT, DEREK","I",2,"REP",329631.65,24584.83,102012.37,0,38501.14,266120.42,0,0,0,0,0,0,175704.14,"KS",2,NA,NA,NA,NA,NA,128000,0,"06/30/2025",1.75,0
"H8KS03155","DAVIDS, SHARICE","I",1,"DEM",913389.46,5930.63,607247.55,0,403255.79,709397.7,0,0,0,0,0,0,679169.61,"KS",3,NA,NA,NA,NA,NA,225240,0,"06/30/2025",856.83,0
"H8KS04112","ESTES, RON","I",2,"REP",637160.51,175363.7,439950.28,0,1198276.04,1395486.27,0,0,0,0,0,0,77056.95,"KS",4,NA,NA,NA,NA,NA,359500,0,"06/30/2025",121.81,0
"H6KY01169","WILLIAMS, JOHN ANDREW","C",1,"DEM",3779.85,0,740.69,0,0,3039.16,0,1700,0,0,0,1700,2008,"KY",1,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6KY01110","COMER, JAMES","I",2,"REP",515919.61,0,509388.95,0,3209222.52,3215753.18,0,0,0,0,0,0,391729.81,"KY",1,NA,NA,NA,NA,NA,124000,0,"06/30/2025",0,0
"H2KY02125","COMPTON, WILLIAM DAKOTA","C",1,"DEM",1981.79,0,1445.75,0,439.1,921.66,76.79,0,0,0,0,0,1905,"KY",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8KY02080","LINDERMAN, HANK","C",1,"DEM",0,0,2246.74,0,21562.08,19315.34,0,0,0,0,0,0,0,"KY",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8KY02031","GUTHRIE, S. BRETT BRETT HON.","I",2,"REP",2175848.15,0,957503.64,0,366244.44,1584588.95,0,0,0,0,0,40613.8,799234.47,"KY",2,NA,NA,NA,NA,NA,1374450,0,"06/30/2025",7600,16200
"H2KY03206","MCGARVEY, MORGAN","I",1,"DEM",455480.92,5042.62,372460.83,0,1263417.1,1346437.19,0,0,0,0,0,0,271940.94,"KY",3,NA,NA,NA,NA,NA,162926.61,0,"06/30/2025",0,0
"H6KY04130","DEAN, MONICA","C",1,"DEM",9189.56,0,5518.14,0,0,3671.42,1977.8,0,0,0,0,198.26,6211.76,"KY",4,NA,NA,NA,NA,NA,1000,0,"06/30/2025",0,0
"H2KY04121","MASSIE, THOMAS H.","I",2,"REP",1031357.23,0,200620.69,0,907010.19,1737746.73,0,0,0,0,0,0,1002450.25,"KY",4,NA,NA,NA,NA,NA,27000,0,"06/30/2025",9488.93,0
"H6KY05152","PILLERSDORF, NED","C",1,"DEM",11045,0,10431.49,0,0,613.51,5600,0,0,0,0,0,5445,"KY",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0KY05015","ROGERS, HAROLD DALLAS","I",2,"REP",265846.37,2103.41,235364.94,0,971251.73,1001733.16,0,0,0,0,0,0,60750,"KY",5,NA,NA,NA,NA,NA,102250,0,"06/30/2025",1000,0
"H6KY06150","STEVENSON, CHERLYNN","C",1,"DEM",210069.05,0,42352.83,0,175.45,167891.67,0,0,0,0,0,0,201069.05,"KY",6,NA,NA,NA,NA,NA,9000,0,"06/30/2025",55,0
"H6KY06168","KLOIBER, DAVID","C",1,"DEM",138795,0,3702.93,0,0,135092.07,0,97000,0,0,0,97000,41795,"KY",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0KY06104","BARR, GARLAND ANDY","I",2,"REP",3269336.09,825101.12,853170.45,0,3693077.64,6109243.28,0,0,0,0,0,0,1273231.06,"KY",6,NA,NA,NA,NA,NA,1082500,0,"06/30/2025",1100,1000
"H6KY06143","DOTSON, RYAN","C",2,"REP",95675,0,1476.02,0,0,94198.98,0,60000,0,0,0,60000,27675,"KY",6,NA,NA,NA,NA,NA,8000,0,"06/30/2025",100,0
"H0LA01087","SCALISE, STEVE MR","I",2,"REP",4699078.02,4357579.95,3052608.19,0,4131152.57,5777622.4,0,0,0,0,0,0,275998.07,"LA",1,NA,NA,NA,NA,NA,65500,0,"06/30/2025",5503.89,0
"H2LA02149","CARTER, TROY A. SR.","I",1,"DEM",452980.56,24088.89,540549.96,0,509409.15,421839.75,0,0,0,0,0,24914.16,113300.2,"LA",2,NA,NA,NA,NA,NA,315500,0,"06/30/2025",0,0
"H6LA03148","HIGGINS, CLAY CAPTAIN","I",2,"REP",339944.76,243000,158305.66,0,324568.04,506207.14,0,0,0,0,0,0,57944.76,"LA",3,NA,NA,NA,NA,NA,39000,0,"06/30/2025",90,0
"H6LA04138","JOHNSON, JAMES MICHAEL","I",2,"REP",8689382.08,4134572.69,3220247.07,0,1252376.53,6721511.54,0,0,0,0,0,0,3751109.39,"LA",4,NA,NA,NA,NA,NA,803700,0,"06/30/2025",9975,0
"H2LA05126","LETLOW, JULIA","I",2,"REP",1254854.21,378803,499713.86,0,1346766.81,2101907.16,0,0,0,0,0,0,457090.36,"LA",5,NA,NA,NA,NA,NA,418960.85,0,"06/30/2025",2657.8,0
"H4LA06211","FIELDS, CLEO","I",1,"DEM",195909.28,0,175046.9,1e+05,37439.86,58302.24,0,0,0,0,0,0,149661.84,"LA",6,NA,NA,NA,NA,NA,43000,0,"06/30/2025",12400,5000
"H8MA02041","NEAL, RICHARD E","I",1,"DEM",782495.38,21908.54,764048.91,0,3887869.95,3906316.42,0,0,0,0,0,0,128790.43,"MA",1,NA,NA,NA,NA,NA,506236.54,0,"06/30/2025",0,0
"H4MA03022","MCGOVERN, JAMES P","I",1,"DEM",166719.06,0,239222.73,0,394164.35,321660.68,0,0,0,0,0,0,121415.73,"MA",2,NA,NA,NA,NA,NA,44000,0,"06/30/2025",375.5,0
"H8MA03106","TRAHAN, LORI","I",1,"DEM",550454.16,6700,278193.68,0,1455151.24,1727411.72,0,0,0,0,0,0,318054.16,"MA",3,NA,NA,NA,NA,NA,225250,0,"06/30/2025",0,0
"H0MA04192","AUCHINCLOSS, JAKE","I",1,"DEM",1164893.44,67000,277436.02,0,4983226.77,5870684.19,0,0,0,0,0,0,787760.9,"MA",4,NA,NA,NA,NA,NA,194250,1000,"06/30/2025",500,0
"H4MA05084","CLARK, KATHERINE","I",1,"DEM",1465822.04,569000,1081007.78,0,1325890.71,1710704.97,0,0,0,0,0,0,220608.44,"MA",5,NA,NA,NA,NA,NA,656300,0,"06/30/2025",539,0
"H4MA06090","MOULTON, SETH","I",1,"DEM",748595.63,1469.16,406544.47,0,1850338.06,2192389.22,0,0,0,0,0,0,601778.41,"MA",6,NA,NA,NA,NA,NA,116500,0,"06/30/2025",2978,2000
"H8MA07032","PRESSLEY, AYANNA","I",1,"DEM",364536.86,39500,357653.7,0,118221.41,125104.57,0,0,0,0,0,0,311424.76,"MA",7,NA,NA,NA,NA,NA,13500,0,"06/30/2025",669,0
"H2MA09072","LYNCH, STEPHEN","I",1,"DEM",214249.9,0,242129.96,0,1088723.86,1060843.8,0,0,0,0,0,0,94313.26,"MA",8,NA,NA,NA,NA,NA,113700,0,"06/30/2025",0,0
"H6MA08307","ROATH, PATRICK THOMAS","C",1,"DEM",287691.99,0,64086.66,0,0,223605.33,0,20000,0,0,0,20000,267691.99,"MA",8,NA,NA,NA,NA,NA,0,0,"06/30/2025",250,0
"H0MA10082","KEATING, WILLIAM R","I",1,"DEM",140630.95,0,173838.07,0,665867.5,632660.38,0,0,0,0,0,0,100030.95,"MA",9,NA,NA,NA,NA,NA,40600,0,"06/30/2025",0,0
"H6MD01320","SCHWARTZ, DANIEL","C",1,"DEM",101970.69,0,45222.18,0,0,56748.51,684.69,13000,0,0,0,13000,88286,"MD",1,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8MD01094","HARRIS, ANDREW P","I",2,"REP",609303.09,0,325343.88,0,754935.54,1038894.75,0,0,0,0,0,0,487467.08,"MD",1,NA,NA,NA,NA,NA,114600,0,"06/30/2025",40,100
"H4MD02232","OLSZEWSKI, JOHN ANTHONY JR.","I",1,"DEM",327617.48,0,140623.21,0,166591.68,353585.95,0,0,0,0,0,0,220694.4,"MD",2,NA,NA,NA,NA,NA,105650.01,0,"06/30/2025",2752.5,6000
"H4MD03156","ELFRETH, SARAH KELLY","I",1,"DEM",317263.74,0,164410.39,0,30739.55,183592.9,0,0,0,0,0,0,187135.58,"MD",3,NA,NA,NA,NA,NA,124047,0,"06/30/2025",176,0
"H2MD04315","IVEY, GLENN","I",1,"DEM",155568.64,0,164966.32,0,305388.32,295990.64,0,0,0,0,0,0,84306.77,"MD",4,NA,NA,NA,NA,NA,71000,0,"06/30/2025",0,0
"H2MD05155","HOYER, STENY","I",1,"DEM",286862.45,12817.98,274080.82,0,623674.91,636456.54,0,0,0,0,0,0,94220.21,"MD",5,NA,NA,NA,NA,NA,177500,0,"06/30/2025",0,0
"H4MD05235","BAREEBE, QUINCY","C",1,"DEM",116837.81,0,38945.34,0,219.11,78111.58,0,110000,0,0,0,319665.22,6820,"MD",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6MD05255","JARIN, HARRY","C",1,"DEM",106193.26,0,462.34,0,0,105730.92,0,75000,0,0,0,88965.52,31193.26,"MD",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4MD05219","TALKINGTON, MICHELLE","C",2,"REP",0,0,1873.27,0,2927.66,1054.39,0,0,0,0,0,6582.17,0,"MD",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4MD06340","DELANEY, APRIL MCCLAIN","I",1,"DEM",528778.67,16800,218406.62,0,12879.17,323251.22,0,2e+05,0,0,0,4073000,203428.72,"MD",6,NA,NA,NA,NA,NA,101050,0,"06/30/2025",0,0
"H0MD06231","PARROTT, NEIL CONRAD MR.","C",2,"REP",17538.07,0,14936.33,0,4614.2,7215.94,0,11000,0,0,0,11000,6525.95,"MD",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",1.42,0
"H6MD06279","BURNETT, CHRISTOPHER MICHAEL","C",2,"REP",7078.51,0,208.15,0,0,6870.36,0,0,0,0,0,0,7078.51,"MD",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6MD07020","MFUME, KWEISI","I",1,"DEM",66842,0,93768.98,0,693925.46,666998.48,0,0,0,0,0,0,9042,"MD",7,NA,NA,NA,NA,NA,57500,0,"06/30/2025",0,1000
"H6MD08457","RASKIN, JAMIE","I",1,"DEM",2517795.68,64500,1590756.02,0,4965203.04,5892242.7,0,0,0,0,0,0,2218823.1,"MD",8,NA,NA,NA,NA,NA,158373.88,73.28,"06/30/2025",5181.6,0
"H6MD08622","LEON, STEPHEN ALAN","C",1,"DEM",1673.34,0,1673.34,0,1000,1000,1673.34,0,0,0,0,0,0,"MD",8,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4MD08213","RILEY, CHERYL","C",2,"REP",4857.18,0,1406.18,0,588.97,4039.97,0,0,0,0,0,0,4857.18,"MD",8,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8ME01120","PINGREE, CHELLIE M","I",1,"DEM",148527.92,0,129481.82,0,415678.23,434724.33,0,0,0,0,0,20000,57334.49,"ME",1,NA,NA,NA,NA,NA,90050,0,"06/30/2025",25,0
"H4ME01160","RUSSELL, RONALD CHARLES MR.","C",2,"REP",0,0,1740.99,0,14221.08,12480.09,0,0,0,0,0,0,0,"ME",1,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"H8ME02185","GOLDEN, JARED","I",1,"DEM",1307503.36,37700,431737.46,0,126729.88,1002495.78,0,0,0,0,0,0,1038976.64,"ME",2,NA,NA,NA,NA,NA,223500,481.2,"06/30/2025",3702.22,0
"H6ME02148","LEPAGE, PAUL","C",2,"REP",552781.38,14000,25000.47,0,0,527780.91,0,0,0,0,0,0,538781.38,"ME",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4MI01155","BARR, CALLIE","",1,"DEM",0,0,3015.18,0,7640.7,4625.52,0,0,0,0,0,0,0,"MI",1,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6MI01259","STILES, WAYNE","C",1,"DEM",16692.01,0,13838.59,0,0,2853.42,40,4000,0,0,0,4000,12647,"MI",1,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6MI01226","BERGMAN, JOHN","I",2,"REP",587062.17,212924.75,270749.47,10116.35,110949.79,427262.49,0,0,0,0,0,0,124637.42,"MI",1,NA,NA,NA,NA,NA,248000,0,"06/30/2025",-3300,0
"H6MI01242","MICHAL, JUSTIN","C",2,"REP",26844.46,0,20846.09,0,0,5998.37,20540,0,0,0,0,0,6254.46,"MI",1,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4MI02138","LYNCH, MICHAEL","C",1,"DEM",300,0,4628.97,3368.97,4328.97,0,0,0,0,0,0,0,300,"MI",2,NA,NA,NA,NA,NA,0,0,"09/30/2025",0,0
"H6MI02216","AMBROSE, BENJAMIN","C",1,"DEM",6580,0,1006.11,0,50,5623.89,0,0,0,0,0,0,6580,"MI",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4MI04126","MOOLENAAR, JOHN MR.","I",2,"REP",622837.45,0,265463.26,0,1281944.25,1639318.44,0,0,0,0,0,52518.87,366480.42,"MI",2,NA,NA,NA,NA,NA,240083.08,490,"06/30/2025",0,0
"H0MI03316","SCHOLTEN, HILLARY","I",1,"DEM",683550.96,12000,299594.3,0,349714.6,733671.26,0,0,0,0,0,0,456009.74,"MI",3,NA,NA,NA,NA,NA,2e+05,0,"06/30/2025",1173.5,0
"H4MI03243","MARKEY, MICHAEL JAY MR. JR.","C",2,"REP",0,0,3127.16,0,3127.16,0,0,0,0,0,0,469890,0,"MI",3,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4MI04159","SWARTZ, JESSICA","C",1,"DEM",183731.07,0,75314.88,0,115527.36,223943.55,0,0,0,0,0,0,183494.75,"MI",4,NA,NA,NA,NA,NA,0,0,"06/30/2025",10,0
"H6MI04196","HARRIS, DIOP JERMAINE MR II","C",1,"DEM",11668.51,0,6135.34,0,0,5533.17,0,1000,0,0,0,1000,10668.51,"MI",4,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0MI02094","HUIZENGA, WILLIAM P","I",2,"REP",1603769.45,154164.26,330187.44,0,109039.96,1382621.97,0,0,0,0,0,0,663305.19,"MI",4,NA,NA,NA,NA,NA,786300,0,"06/30/2025",0,0
"H4MI07103","WALBERG, TIMOTHY L REP","I",2,"REP",727674.08,35557.4,615693.55,6900,909451.8,1021432.33,0,0,0,0,0,0,421051.26,"MI",5,NA,NA,NA,NA,NA,269250,0,"06/30/2025",2.78,0
"H4MI12079","DINGELL, DEBBIE","I",1,"DEM",345806.27,2159.33,336190.55,0,342922.84,352538.56,0,0,0,0,0,0,110629.61,"MI",6,NA,NA,NA,NA,NA,232558,0,"06/30/2025",0,0
"H6MI07256","BRINK, BRIDGET","C",1,"DEM",503475.61,0,18811.71,0,0,484663.9,0,20000,0,0,0,20000,483475.49,"MI",7,NA,NA,NA,NA,NA,0,0,"06/30/2025",1771,0
"H2MI07123","BARRETT, THOMAS MORE","I",2,"REP",1946161.83,483023.06,509259.64,0,22099.88,1459002.07,0,0,0,0,0,23029.24,791014.54,"MI",7,NA,NA,NA,NA,NA,667124.23,5000,"06/30/2025",9088.31,0
"H4MI08218","MCDONALD RIVET, KRISTEN","I",1,"DEM",1550413.8,37700,302705.14,0,17030.52,1264739.18,0,0,0,0,0,0,964370.29,"MI",8,NA,NA,NA,NA,NA,522546.89,1023.43,"06/30/2025",1287.36,1000
"H0MI10287","MCCLAIN, LISA","I",2,"REP",1729662.34,317987.37,912764.32,6900,606857.37,1423755.39,0,0,0,0,0,550000,857261.91,"MI",9,NA,NA,NA,NA,NA,553000,0,"06/30/2025",-5025,0
"H6MI09237","ATWELL, DALTSON THEODORE","C",2,"REP",1000,0,621.28,0,0,378.72,0,0,0,0,0,0,1000,"MI",9,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2MI08154","JAYE, BRIAN STEVEN","C",1,"DEM",412,0,1248.94,0,3071.33,2234.39,0,0,0,0,0,0,412,"MI",10,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6MI10268","HAWKINS, ALEXANDER","C",1,"DEM",359060.41,0,281743.25,0,0,77317.16,100,24000,0,0,0,24000,334960.34,"MI",10,NA,NA,NA,NA,NA,0,0,"06/30/2025",1147,0
"H6MI10276","HINES, CHRISTINA","C",1,"DEM",260554.29,0,43912.42,0,0,216641.87,0,0,0,0,0,0,253804.29,"MI",10,NA,NA,NA,NA,NA,6750,0,"06/30/2025",0,0
"H6MI10284","GREIMEL, TIM","C",1,"DEM",400330.25,0,145217.82,0,0,255112.43,0,0,7000,0,0,7000,383330.25,"MI",10,NA,NA,NA,NA,NA,10000,0,"06/30/2025",50,0
"H6MI10292","CHUNG, ERIC","C",1,"DEM",606457.95,0,112061.58,0,0,494396.37,7000,0,0,0,0,0,579457.95,"MI",10,NA,NA,NA,NA,NA,20000,0,"06/30/2025",7500,0
"H6MI10300","ADAMS, GEORGE","C",1,"DEM",198121.32,0,25466.48,0,0,172654.84,0,0,0,0,0,0,198121.32,"MI",10,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2MI10150","JAMES, JOHN","I",2,"REP",516147.81,252906.41,754401.17,2365.57,734681.03,496427.67,0,0,0,0,0,0,37944.38,"MI",10,NA,NA,NA,NA,NA,218000,5000,"06/30/2025",535,0
"H6MI10318","ARMITAGE, CASEY MRS.","C",2,"REP",490.49,0,370.49,0,0,120,160.38,210.11,0,0,0,210.11,120,"MI",10,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6MI11191","MOSS, JEREMY","C",1,"DEM",422408.33,0,68307.87,0,0,354100.46,0,0,0,0,0,0,389808.33,"MI",11,NA,NA,NA,NA,NA,32600,0,"06/30/2025",2100,0
"H8MI11254","STEVENS, HALEY","I",1,"DEM",1559030.05,0,2276428.08,1244042.89,753735.56,36337.53,0,0,0,0,0,0,808903.75,"MI",11,NA,NA,NA,NA,NA,488000,0,"06/30/2025",39718.33,32500
"H8MI13250","TLAIB, RASHIDA","I",1,"DEM",842390.94,119115.37,682561.33,0,4263554.98,4423384.59,0,0,0,0,0,0,706253.07,"MI",12,NA,NA,NA,NA,NA,11000,0,"06/30/2025",6502,0
"H2MI13311","ELLIOTT, STEVEN","C",2,"REP",989.6,0,32976.39,0,31986.79,0,0,0,0,0,0,0,916,"MI",12,NA,NA,NA,NA,NA,0,0,"06/19/2025",0,0
"H2MI13204","THANEDAR, SHRI","I",1,"DEM",1064603.12,0,87895.97,0,6904567.7,7881274.85,0,0,0,0,0,11470000,53784.15,"MI",13,NA,NA,NA,NA,NA,24000,0,"06/30/2025",252,0
"H2MI13246","HOLLIER, ADAM","C",1,"DEM",277335.26,0,117172.06,0,198173.32,358336.52,0,0,0,0,0,0,268835.26,"MI",13,NA,NA,NA,NA,NA,8500,0,"06/30/2025",-17800,0
"H6MI13254","MCKINNEY, DONAVAN","C",1,"DEM",272141.15,0,55462.82,0,0,216678.33,0,0,0,0,0,0,247781.94,"MI",13,NA,NA,NA,NA,NA,24358.97,0,"06/30/2025",58.33,0
"H2MN01223","FINSTAD, BRAD","I",2,"REP",518697.54,48742.88,273423.7,0,61409.23,306683.07,0,0,0,0,0,0,259454.65,"MN",1,NA,NA,NA,NA,NA,210500,0,"06/30/2025",6250,0
"H6MN01190","JOHNSON, JACOB","C",3,"DFL",264104.05,0,109221.38,0,0,154882.67,1241.8,0,0,0,0,0,260789.78,"MN",1,NA,NA,NA,NA,NA,2000,0,"06/30/2025",10,0
"H6MN01208","SMITH, ANDY","C",3,"DFL",0,0,0,0,0,0,0,0,0,0,0,0,0,"MN",1,NA,NA,NA,NA,NA,0,0,"05/08/2025",0,0
"H6MN02131","CRAIG, ANGELA DAWN","I",1,"DEM",1401604.88,1201.69,1399176.68,588595.47,23602.41,26030.61,0,0,0,373000,0,0,877178.76,"MN",2,NA,NA,NA,NA,NA,493240,1032.67,"06/30/2025",22577.33,32000
"H6MN02248","KLEIN, MATTHEW DAVID","C",1,"DEM",214274.66,0,25314.84,0,0,188959.82,605,0,0,0,0,0,193669.66,"MN",2,NA,NA,NA,NA,NA,20000,0,"06/30/2025",0,0
"H6MN02255","KISTNER, TYLER","C",2,"REP",100273.73,40523.9,26088.52,0,0,74185.21,0,0,0,0,0,0,57938.83,"MN",2,NA,NA,NA,NA,NA,1811,0,"06/30/2025",3,0
"H6MN02222","STEFANKO, MICHAEL","C",3,"DFL",935.91,0,935.91,0,0,0,935.91,0,0,0,0,0,0,"MN",2,NA,NA,NA,NA,NA,0,0,"05/16/2025",0,0
"H6MN02230","LITTLE, MATT","C",3,"DFL",306400.37,0,54294.28,0,0,252106.09,0,115000,0,0,0,115000,191400.37,"MN",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4MN03118","MORRISON, KELLY LOUISE","I",3,"DFL",394873.28,0,265861.4,0,25388.55,154400.43,7000,0,0,0,0,0,329574.17,"MN",3,NA,NA,NA,NA,NA,57500,0,"06/30/2025",8525,0
"H0MN04049","MCCOLLUM, BETTY","I",1,"DEM",478332.69,0,359791.13,0,554918.77,673460.33,0,0,0,0,0,0,314941.45,"MN",4,NA,NA,NA,NA,NA,161500,1000,"06/30/2025",500,0
"H0MN05251","AL-AQIDI, DALIA","C",2,"REP",292743.74,0,300444.38,0,38918.88,31218.24,0,0,0,0,0,0,289047.72,"MN",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",2938.94,0
"H8MN05239","OMAR, ILHAN","I",3,"DFL",1344447.17,69265.37,1090762.57,0,324220.63,577905.23,0,0,0,0,0,0,1254087.91,"MN",5,NA,NA,NA,NA,NA,15728.5,0,"06/30/2025",15155.74,0
"H4MN06087","EMMER, THOMAS EARL JR.","I",2,"REP",3903463.63,2440375.97,1794187.13,0,1688451.83,3797728.33,0,0,0,0,0,0,562622.49,"MN",6,NA,NA,NA,NA,NA,896750,0,"06/30/2025",635,0
"H0MN07091","FISCHBACH, MICHELLE","I",2,"REP",310525.01,15022.75,193646.16,0,411080.51,527959.36,0,0,0,0,0,0,104244.16,"MN",7,NA,NA,NA,NA,NA,191250,0,"06/30/2025",0,0
"H6MN07312","OSBERG, ERIK","C",3,"DFL",49008.12,0,16677.89,0,0,32330.23,519.14,0,0,0,0,0,48488.79,"MN",7,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8MN08043","STAUBER, PETER ALLEN","I",2,"REP",614915.29,38129.32,365487.69,0,528493.55,777921.15,0,0,0,0,0,0,271787.29,"MN",8,NA,NA,NA,NA,NA,272000,2500,"06/30/2025",357.4,5166.27
"H4MO01134","BELL, WESLEY","I",1,"DEM",685635.89,0,476880.61,0,433920.89,642676.17,0,0,0,0,0,0,561334.29,"MO",1,NA,NA,NA,NA,NA,121550,0,"06/30/2025",0,0
"H4MO02090","SUMMERS, CHARLES DAVID MR.","C",1,"DEM",8628,0,4036.79,0,0,6421.39,0,7250,0,0,0,4200,1378,"MO",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6MO02327","BILASH, TIM D","C",1,"DEM",470,0,534.8,0,469.67,404.87,0,470,0,0,0,0,0,"MO",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2MO02102","WAGNER, ANN L.","I",2,"REP",1161450.4,104171.36,551957.37,40,3111229.4,3720722.43,0,0,0,0,0,0,656472.13,"MO",2,NA,NA,NA,NA,NA,393342.86,0,"06/30/2025",21399.85,5500
"H2MO03167","MANN, BETHANY","C",1,"DEM",485,0,4214.57,0,4427.34,697.77,0,0,0,0,0,0,485,"MO",3,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4MO03221","ONDER, ROBERT FOR JR.","I",2,"REP",231156.63,3500,226261.25,4042,150444.14,155339.52,0,0,0,0,0,9e+05,124139.3,"MO",3,NA,NA,NA,NA,NA,93500,0,"06/30/2025",526.74,2500
"H8MO09146","ONDER JR, ROBERT FRANK","C",2,"REP",231156.63,3500,226261.25,4042,150444.14,155339.52,0,0,0,0,0,9e+05,124139.3,"MO",3,NA,NA,NA,NA,NA,93500,0,"06/30/2025",526.74,2500
"H6MO04240","DANA, RICKY MR","C",1,"DEM",50,0,2,0,0,48,50,0,0,0,0,0,0,"MO",4,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2MO04207","ALFORD, MARK","I",2,"REP",358561,0,163506.08,0,217408.3,412463.22,0,0,0,0,0,0,225909,"MO",4,NA,NA,NA,NA,NA,132652,0,"06/30/2025",0,0
"H4MO05234","CLEAVER, EMANUEL II","I",1,"DEM",279282.82,0,351849.92,0,889626.82,817059.72,0,0,0,0,0,0,80518.01,"MO",5,NA,NA,NA,NA,NA,198750,0,"06/30/2025",0,0
"H6MO05254","HERRERA, JORDAN","",1,"DEM",5600.06,0,0,0,0,5600.06,3158.97,0,0,0,0,0,2441.09,"MO",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6MO06260","SMEAD, JOSH","C",1,"DEM",7267.25,0,3254.17,0,0,4013.08,1729.25,0,0,0,0,0,5538,"MO",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6MO06278","LEVINE, MATTHEW","C",1,"DEM",1570,0,1304,0,0,266,425,0,0,0,0,0,1145,"MO",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0MO06073","GRAVES, SAMUEL B. JR.","I",2,"REP",776576,64824.23,348745.97,0,2402781.67,2830611.7,0,0,0,0,0,56784.43,212906.05,"MO",6,NA,NA,NA,NA,NA,461300,0,"06/30/2025",0,0
"H4MO07156","HESKETH, MISSI","C",1,"DEM",3031.56,0,3230.64,0,5137.79,4938.71,0,0,0,0,0,0,3031.56,"MO",7,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
